,stop_id,stop_name,stop_lat,stop_lon,GEOID,NAMELSAD,geometry,index_right,PUMA,Shape_Leng,Shape_Area
9365,301544,SUTTER AV/CLEVELAND ST,40.671096999999996,-73.883213,36047,Kings County,POINT (-73.883213 40.671097),30.0,4008,97558.4670821,164339106.08
9366,301545,SUTTER AV/LINWOOD ST,40.671265999999996,-73.882062,36047,Kings County,POINT (-73.882062 40.67126599999998),30.0,4008,97558.4670821,164339106.08
9367,301546,SUTTER AV/SHEPHERD AV,40.671601,-73.879791,36047,Kings County,POINT (-73.879791 40.67160099999998),30.0,4008,97558.4670821,164339106.08
9368,301547,SUTTER AV/ATKINS AV,40.671853999999996,-73.87795200000001,36047,Kings County,POINT (-73.87795200000001 40.671854),30.0,4008,97558.4670821,164339106.08
9369,301548,SUTTER AV/MILFORD ST,40.672127,-73.87612299999999,36047,Kings County,POINT (-73.87612299999999 40.672127),30.0,4008,97558.4670821,164339106.08
9370,301549,SUTTER AV/FOUNTAIN AV,40.672353,-73.874256,36047,Kings County,POINT (-73.874256 40.67235299999998),30.0,4008,97558.4670821,164339106.08
9371,301550,SUTTER AV/EUCLID AV,40.67281,-73.871152,36047,Kings County,POINT (-73.871152 40.67281),30.0,4008,97558.4670821,164339106.08
9372,301551,SUTTER AV/CRESCENT ST,40.673311,-73.869405,36047,Kings County,POINT (-73.869405 40.67331099999999),30.0,4008,97558.4670821,164339106.08
9373,301552,SUTTER AV/LINCOLN AV,40.673527,-73.866348,36047,Kings County,POINT (-73.866348 40.67352699999999),30.0,4008,97558.4670821,164339106.08
9374,301553,SUTTER AV/GRANT AV,40.673794,-73.864501,36047,Kings County,POINT (-73.864501 40.67379399999997),30.0,4008,97558.4670821,164339106.08
9375,301554,DREW ST/SUTTER AV,40.673898,-73.86207900000001,36047,Kings County,POINT (-73.86207900000001 40.67389799999999),30.0,4008,97558.4670821,164339106.08
9376,301555,DREW ST/DUMONT AV,40.670853,-73.861339,36047,Kings County,POINT (-73.861339 40.670853),30.0,4008,97558.4670821,164339106.08
9377,301556,DREW ST/LINDEN BL,40.669971999999994,-73.861121,36047,Kings County,POINT (-73.861121 40.66997199999997),30.0,4008,97558.4670821,164339106.08
9378,301560,LINCOLN AV/BLAKE AV,40.672,-73.866189,36047,Kings County,POINT (-73.86618900000001 40.67199999999998),30.0,4008,97558.4670821,164339106.08
9379,301561,SUTTER AV/AUTUMN AV,40.673408,-73.868057,36047,Kings County,POINT (-73.86805699999999 40.67340799999999),30.0,4008,97558.4670821,164339106.08
9380,301562,SUTTER AV/CRESCENT ST,40.673127,-73.869917,36047,Kings County,POINT (-73.869917 40.67312699999998),30.0,4008,97558.4670821,164339106.08
9381,301563,SUTTER AV/EUCLID AV,40.672948,-73.87118000000001,36047,Kings County,POINT (-73.87118000000001 40.67294799999999),30.0,4008,97558.4670821,164339106.08
9382,301564,SUTTER AV/FOUNTAIN AV,40.672468,-73.874537,36047,Kings County,POINT (-73.874537 40.67246799999998),30.0,4008,97558.4670821,164339106.08
9383,301565,SUTTER AV/LOGAN ST,40.672258,-73.875957,36047,Kings County,POINT (-73.875957 40.67225799999999),30.0,4008,97558.4670821,164339106.08
9384,301566,SUTTER AV/MONTAUK AV,40.672,-73.87779599999999,36047,Kings County,POINT (-73.87779599999999 40.67199999999998),30.0,4008,97558.4670821,164339106.08
9385,301567,SUTTER AV/BERRIMAN ST,40.671724,-73.879661,36047,Kings County,POINT (-73.879661 40.67172399999999),30.0,4008,97558.4670821,164339106.08
9386,301568,SUTTER AV/ESSEX ST,40.671463,-73.88146400000001,36047,Kings County,POINT (-73.88146400000001 40.67146299999997),30.0,4008,97558.4670821,164339106.08
9387,301569,SUTTER AV/ELTON ST,40.671215000000004,-73.883137,36047,Kings County,POINT (-73.883137 40.671215),30.0,4008,97558.4670821,164339106.08
9388,301570,SUTTER AV/ASHFORD ST,40.670975,-73.88476700000001,36047,Kings County,POINT (-73.88476700000001 40.67097499999998),30.0,4008,97558.4670821,164339106.08
9389,301571,SUTTER AV/JEROME ST,40.670716,-73.886494,36047,Kings County,POINT (-73.886494 40.67071599999999),30.0,4008,97558.4670821,164339106.08
9390,301572,SUTTER AV/SCHENCK AV,40.67044,-73.888351,36047,Kings County,POINT (-73.888351 40.67043999999998),30.0,4008,97558.4670821,164339106.08
9391,301573,SUTTER AV/VAN SICLEN AV,40.670189,-73.89008100000001,36047,Kings County,POINT (-73.89008100000001 40.67018899999999),30.0,4008,97558.4670821,164339106.08
9392,301574,SUTTER AV/BRADFORD ST,40.669925,-73.891899,36047,Kings County,POINT (-73.891899 40.66992499999999),29.0,4007,44860.7781372,72205366.5338
9393,301575,SUTTER AV/VERMONT ST,40.669658,-73.893712,36047,Kings County,POINT (-73.89371199999999 40.66965799999998),29.0,4007,44860.7781372,72205366.5338
9394,301576,SUTTER AV/PENNSYLVANIA AV,40.669366,-73.895667,36047,Kings County,POINT (-73.895667 40.669366),29.0,4007,44860.7781372,72205366.5338
9395,301577,SUTTER AV/ALABAMA AV,40.668957,-73.898436,36047,Kings County,POINT (-73.898436 40.66895699999999),29.0,4007,44860.7781372,72205366.5338
9396,301578,SUTTER AV/HINSDALE ST,40.668675,-73.900329,36047,Kings County,POINT (-73.900329 40.66867499999997),29.0,4007,44860.7781372,72205366.5338
9397,301579,SUTTER AV/VAN SINDEREN AV,40.668403000000005,-73.902085,36047,Kings County,POINT (-73.902085 40.668403),29.0,4007,44860.7781372,72205366.5338
9398,301580,JUNIUS ST/SUTTER AV,40.667997,-73.902622,36047,Kings County,POINT (-73.90262199999999 40.66799699999999),29.0,4007,44860.7781372,72205366.5338
9399,301581,JUNIUS ST/BLAKE AV,40.666388,-73.902214,36047,Kings County,POINT (-73.902214 40.66638799999999),29.0,4007,44860.7781372,72205366.5338
9400,301582,DUMONT AV/JUNIUS ST,40.665178000000004,-73.902327,36047,Kings County,POINT (-73.902327 40.66517799999999),29.0,4007,44860.7781372,72205366.5338
9401,301583,DUMONT AV/POWELL ST,40.665088,-73.90321800000001,36047,Kings County,POINT (-73.90321800000001 40.66508799999998),29.0,4007,44860.7781372,72205366.5338
9402,301585,MOTHER GASTON BL/BLAKE AV,40.666515000000004,-73.90591500000001,36047,Kings County,POINT (-73.90591500000001 40.66651499999998),29.0,4007,44860.7781372,72205366.5338
9403,301586,MOTHER GASTON BL/SUTTER AV,40.668068,-73.90633100000001,36047,Kings County,POINT (-73.90633100000001 40.66806799999999),29.0,4007,44860.7781372,72205366.5338
9404,301588,MOTHER GASTON BL/BELMONT AV,40.669326,-73.906658,36047,Kings County,POINT (-73.90665799999999 40.669326),29.0,4007,44860.7781372,72205366.5338
9405,301589,PITKIN AV/MOTHER GASTON BL,40.67023,-73.907496,36047,Kings County,POINT (-73.90749599999999 40.67022999999997),29.0,4007,44860.7781372,72205366.5338
9406,301590,PITKIN AV/OSBORN ST,40.669965000000005,-73.909288,36047,Kings County,POINT (-73.909288 40.669965),29.0,4007,44860.7781372,72205366.5338
9407,301591,PITKIN AV/ROCKAWAY AV,40.669678000000005,-73.911206,36047,Kings County,POINT (-73.91120600000001 40.669678),29.0,4007,44860.7781372,72205366.5338
9408,301593,PITKIN AV/AMBOY ST,40.669124,-73.91492,36047,Kings County,POINT (-73.91492 40.669124),29.0,4007,44860.7781372,72205366.5338
9409,301594,PITKIN AV/STRAUSS ST,40.66885,-73.916762,36047,Kings County,POINT (-73.91676200000001 40.66884999999997),29.0,4007,44860.7781372,72205366.5338
9410,301595,PITKIN AV/LEGION ST,40.668646,-73.918151,36047,Kings County,POINT (-73.91815099999999 40.668646),29.0,4007,44860.7781372,72205366.5338
9411,301597,EASTERN PY/RALPH AV,40.668611,-73.92303100000001,36047,Kings County,POINT (-73.92303100000001 40.66861099999997),28.0,4006,42559.3069581,61860727.1531
9412,301598,EASTERN PY/BUFFALO AV,40.668725,-73.925201,36047,Kings County,POINT (-73.925201 40.66872500000001),28.0,4006,42559.3069581,61860727.1531
9413,301599,EASTERN PY/ROCHESTER AV,40.668888,-73.92820400000001,36047,Kings County,POINT (-73.92820400000001 40.66888799999998),28.0,4006,42559.3069581,61860727.1531
9414,301601,EASTERN PY/SCHENECTADY AV,40.669191,-73.933719,36047,Kings County,POINT (-73.933719 40.669191),28.0,4006,42559.3069581,61860727.1531
9415,301602,SHORE RD/4 AV,40.611761,-74.03511999999999,36047,Kings County,POINT (-74.03511999999999 40.61176099999999),35.0,4013,48170.458,107113832.637
9416,301603,SHORE RD/3 AV,40.612823999999996,-74.03625500000001,36047,Kings County,POINT (-74.03625500000001 40.61282399999999),35.0,4013,48170.458,107113832.637
9417,301604,SHORE RD/99 ST,40.614081,-74.037102,36047,Kings County,POINT (-74.037102 40.61408099999998),35.0,4013,48170.458,107113832.637
9418,301605,SHORE RD/97 ST,40.615508,-74.037701,36047,Kings County,POINT (-74.037701 40.61550799999998),35.0,4013,48170.458,107113832.637
9419,301606,SHORE RD/RIDGE BL,40.617525,-74.038876,36047,Kings County,POINT (-74.038876 40.61752499999999),35.0,4013,48170.458,107113832.637
9420,301607,SHORE RD/OLIVER ST,40.619415000000004,-74.040023,36047,Kings County,POINT (-74.04002300000001 40.619415),35.0,4013,48170.458,107113832.637
9421,301608,SHORE RD/91 ST,40.622004,-74.040075,36047,Kings County,POINT (-74.040075 40.622004),35.0,4013,48170.458,107113832.637
9422,301609,NARROWS AV/89 ST,40.623165,-74.039924,36047,Kings County,POINT (-74.039924 40.62316499999998),35.0,4013,48170.458,107113832.637
9423,301610,NARROWS AV/86 ST,40.625209999999996,-74.039086,36047,Kings County,POINT (-74.039086 40.62520999999997),35.0,4013,48170.458,107113832.637
9424,301611,86 ST/COLONIAL RD,40.624571,-74.036135,36047,Kings County,POINT (-74.036135 40.62457099999997),35.0,4013,48170.458,107113832.637
9425,301612,86 ST/RIDGE BL,40.623914,-74.033361,36047,Kings County,POINT (-74.033361 40.62391399999997),35.0,4013,48170.458,107113832.637
9426,301613,86 ST/3 AV,40.62342,-74.031246,36047,Kings County,POINT (-74.031246 40.62342),35.0,4013,48170.458,107113832.637
9427,301614,86 ST/4 AV,40.622299,-74.02769599999999,36047,Kings County,POINT (-74.02769599999999 40.62229899999998),35.0,4013,48170.458,107113832.637
9428,301615,86 ST/5 AV,40.621293,-74.026112,36047,Kings County,POINT (-74.026112 40.62129299999998),35.0,4013,48170.458,107113832.637
9429,301616,FT HAMILTON PY/86 ST,40.620616999999996,-74.02404399999999,36047,Kings County,POINT (-74.02404399999999 40.62061699999999),35.0,4013,48170.458,107113832.637
9430,301620,FT HAMILTON PY/77 ST,40.624938,-74.01759399999999,36047,Kings County,POINT (-74.01759399999999 40.62493799999998),35.0,4013,48170.458,107113832.637
9431,301621,FT HAMILTON PY/BAY RIDGE PY,40.625847,-74.016222,36047,Kings County,POINT (-74.016222 40.62584700000001),35.0,4013,48170.458,107113832.637
9432,301622,FT HAMILTON PY/74 ST,40.626451,-74.015332,36047,Kings County,POINT (-74.015332 40.62645099999999),35.0,4013,48170.458,107113832.637
9433,301623,FT HAMILTON PY/72 ST,40.627390000000005,-74.013927,36047,Kings County,POINT (-74.013927 40.62738999999998),35.0,4013,48170.458,107113832.637
9434,301624,FT HAMILTON PY/BAY RIDGE AV,40.628551,-74.012191,36047,Kings County,POINT (-74.012191 40.62855099999998),35.0,4013,48170.458,107113832.637
9435,301625,FT HAMILTON PY/68 ST,40.629309,-74.01106,36047,Kings County,POINT (-74.01106 40.62930899999999),35.0,4013,48170.458,107113832.637
9436,301626,FT HAMILTON PY/66 ST,40.630266999999996,-74.009619,36047,Kings County,POINT (-74.009619 40.63026699999999),35.0,4013,48170.458,107113832.637
9437,301628,FT HAMILTON PY/62 ST,40.632246,-74.006665,36047,Kings County,POINT (-74.006665 40.63224599999999),36.0,4014,51089.0682127,87680448.1856
9438,301646,36 ST/CLARA ST,40.642802,-73.985374,36047,Kings County,POINT (-73.98537399999999 40.642802),36.0,4014,51089.0682127,87680448.1856
9439,301647,36 ST/12 AV,40.643499,-73.98651600000001,36047,Kings County,POINT (-73.98651600000001 40.64349899999998),36.0,4014,51089.0682127,87680448.1856
9440,301648,12 AV/CHESTER AV,40.644517,-73.984026,36047,Kings County,POINT (-73.984026 40.644517),36.0,4014,51089.0682127,87680448.1856
9441,301649,12 AV/DAHILL RD,40.645623,-73.981193,36047,Kings County,POINT (-73.981193 40.64562299999999),36.0,4014,51089.0682127,87680448.1856
9442,301651,CATON AV/MC DONALD AV,40.647264,-73.97985200000001,36047,Kings County,POINT (-73.97985200000001 40.64726399999999),36.0,4014,51089.0682127,87680448.1856
9443,301652,CATON AV/E 4 ST,40.647601,-73.976886,36047,Kings County,POINT (-73.97688599999999 40.647601),34.0,4012,96983.6271364,112208109.35
9444,301653,CATON AV/OCEAN PY,40.647749,-73.97540500000001,36047,Kings County,POINT (-73.97540500000001 40.647749),34.0,4012,96983.6271364,112208109.35
9445,301654,CATON AV/E 8 ST,40.647732,-73.972587,36047,Kings County,POINT (-73.972587 40.64773199999998),34.0,4012,96983.6271364,112208109.35
9446,301655,CATON AV/CONEY ISLAND AV,40.648127,-73.97156700000001,36047,Kings County,POINT (-73.97156700000001 40.64812699999998),34.0,4012,96983.6271364,112208109.35
9447,301657,CATON AV/WESTMINSTER,40.649312,-73.968453,36047,Kings County,POINT (-73.968453 40.64931199999999),37.0,4015,50007.9713088,81045770.1741
9448,301658,CATON AV/RUGBY RD,40.650014,-73.966687,36047,Kings County,POINT (-73.96668699999999 40.65001399999999),37.0,4015,50007.9713088,81045770.1741
9449,301659,CATON AV/E 16 ST,40.650724,-73.964896,36047,Kings County,POINT (-73.964896 40.650724),37.0,4015,50007.9713088,81045770.1741
9450,301663,OCEAN AV/CATON AV,40.652293,-73.961525,36047,Kings County,POINT (-73.96152499999999 40.652293),37.0,4015,50007.9713088,81045770.1741
9451,301664,CATON AV/ST PAULS PL,40.651443,-73.96341,36047,Kings County,POINT (-73.96341 40.65144299999999),37.0,4015,50007.9713088,81045770.1741
9452,301665,CATON AV/PARADE PL,40.650779,-73.965097,36047,Kings County,POINT (-73.965097 40.65077899999999),27.0,4005,95462.4834828,114514600.094
9453,301667,CATON AV/ARGYLE RD,40.649526,-73.968251,36047,Kings County,POINT (-73.968251 40.649526),27.0,4005,95462.4834828,114514600.094
9454,301669,CATON AV/CONEY ISLAND AV,40.648348999999996,-73.971236,36047,Kings County,POINT (-73.971236 40.64834899999997),27.0,4005,95462.4834828,114514600.094
9455,301671,CATON AV/OCEAN PY,40.647839000000005,-73.974537,36047,Kings County,POINT (-73.97453700000001 40.647839),34.0,4012,96983.6271364,112208109.35
9456,301672,CATON AV/E 5 ST,40.647752000000004,-73.976731,36047,Kings County,POINT (-73.976731 40.647752),34.0,4012,96983.6271364,112208109.35
9457,301673,CATON AV/E 3 ST,40.647563,-73.978551,36047,Kings County,POINT (-73.978551 40.64756299999999),34.0,4012,96983.6271364,112208109.35
9458,301674,CATON AV/MC DONALD AV,40.64739,-73.980133,36047,Kings County,POINT (-73.980133 40.64738999999999),34.0,4012,96983.6271364,112208109.35
9459,301675,DAHILL RD/12 AV,40.64585,-73.981164,36047,Kings County,POINT (-73.98116400000001 40.64584999999998),36.0,4014,51089.0682127,87680448.1856
9460,301676,12 AV/CHESTER AV,40.644382,-73.98475,36047,Kings County,POINT (-73.98475000000001 40.64438199999999),36.0,4014,51089.0682127,87680448.1856
9461,301677,37 ST/12 AV,40.642846,-73.987053,36047,Kings County,POINT (-73.987053 40.64284599999999),36.0,4014,51089.0682127,87680448.1856
9462,301678,37 ST/13 AV,40.641791,-73.985295,36047,Kings County,POINT (-73.98529499999999 40.64179099999998),36.0,4014,51089.0682127,87680448.1856
9463,301679,13 AV/39 ST,40.6404,-73.986628,36047,Kings County,POINT (-73.986628 40.64039999999999),36.0,4014,51089.0682127,87680448.1856
9464,301680,13 AV/41 ST,40.639308,-73.987767,36047,Kings County,POINT (-73.98776700000001 40.639308),36.0,4014,51089.0682127,87680448.1856
9465,301681,13 AV/43 ST,40.638193,-73.988924,36047,Kings County,POINT (-73.988924 40.638193),36.0,4014,51089.0682127,87680448.1856
9466,301682,13 AV/45 ST,40.637074,-73.990095,36047,Kings County,POINT (-73.990095 40.63707399999997),36.0,4014,51089.0682127,87680448.1856
9467,301683,13 AV/47 ST,40.635948,-73.99126600000001,36047,Kings County,POINT (-73.99126600000001 40.63594799999999),36.0,4014,51089.0682127,87680448.1856
9468,301684,13 AV/49 ST,40.634862,-73.99239399999999,36047,Kings County,POINT (-73.99239399999999 40.63486199999998),36.0,4014,51089.0682127,87680448.1856
9469,301685,13 AV/52 ST,40.633148999999996,-73.994185,36047,Kings County,POINT (-73.994185 40.633149),36.0,4014,51089.0682127,87680448.1856
9470,301686,13 AV/54 ST,40.632346999999996,-73.99501,36047,Kings County,POINT (-73.99500999999999 40.63234699999998),36.0,4014,51089.0682127,87680448.1856
9471,301689,57 ST/12 AV,40.632090000000005,-73.999243,36047,Kings County,POINT (-73.99924300000001 40.63208999999998),36.0,4014,51089.0682127,87680448.1856
9472,301690,57 ST/11 AV,40.633462,-74.001513,36047,Kings County,POINT (-74.001513 40.63346199999999),36.0,4014,51089.0682127,87680448.1856
9473,301691,57 ST/FT HAMILTON PY,40.634494000000004,-74.003217,36047,Kings County,POINT (-74.00321700000001 40.634494),36.0,4014,51089.0682127,87680448.1856
9474,301692,FT HAMILTON PY/58 ST,40.633904,-74.004482,36047,Kings County,POINT (-74.004482 40.63390399999999),36.0,4014,51089.0682127,87680448.1856
9475,301694,FT HAMILTON PY/62 ST,40.632238,-74.006971,36047,Kings County,POINT (-74.00697099999999 40.63223799999999),34.0,4012,96983.6271364,112208109.35
9476,301698,FT HAMILTON PY/BAY RIDGE AV,40.628811999999996,-74.01209,36047,Kings County,POINT (-74.01209 40.62881199999998),35.0,4013,48170.458,107113832.637
9477,301700,FT HAMILTON PY/73 ST,40.626893,-74.014961,36047,Kings County,POINT (-74.014961 40.62689299999999),35.0,4013,48170.458,107113832.637
9478,301701,FT HAMILTON PY/BAY RIDGE PY,40.625907,-74.016434,36047,Kings County,POINT (-74.016434 40.62590699999999),35.0,4013,48170.458,107113832.637
9479,301708,86 ST/4 AV,40.623009,-74.028775,36047,Kings County,POINT (-74.028775 40.62300899999998),35.0,4013,48170.458,107113832.637
9480,301709,86 ST/3 AV,40.623508,-74.030868,36047,Kings County,POINT (-74.030868 40.62350799999998),35.0,4013,48170.458,107113832.637
9481,301710,86 ST/RIDGE BL,40.624278000000004,-74.034136,36047,Kings County,POINT (-74.034136 40.624278),35.0,4013,48170.458,107113832.637
9482,301711,86 ST/COLONIAL RD,40.62492,-74.036838,36047,Kings County,POINT (-74.036838 40.62492),35.0,4013,48170.458,107113832.637
9483,301714,SHORE RD/88 ST,40.624295000000004,-74.040876,36047,Kings County,POINT (-74.040876 40.62429499999998),35.0,4013,48170.458,107113832.637
9484,301715,SHORE RD/NARROWS AV,40.622687,-74.04048900000001,36047,Kings County,POINT (-74.04048900000001 40.62268699999998),35.0,4013,48170.458,107113832.637
9485,301716,SHORE RD/91 ST,40.621235,-74.040435,36047,Kings County,POINT (-74.040435 40.62123499999996),35.0,4013,48170.458,107113832.637
9486,301717,SHORE RD/OLIVER ST,40.618871999999996,-74.039907,36047,Kings County,POINT (-74.039907 40.61887199999998),35.0,4013,48170.458,107113832.637
9487,301718,SHORE RD/RIDGE BL,40.616924,-74.038721,36047,Kings County,POINT (-74.038721 40.61692399999996),35.0,4013,48170.458,107113832.637
9488,301719,SHORE RD/97 ST,40.614978,-74.037686,36047,Kings County,POINT (-74.03768599999999 40.61497800000001),35.0,4013,48170.458,107113832.637
9489,301720,SHORE RD/99 ST,40.61357,-74.037041,36047,Kings County,POINT (-74.037041 40.61357),35.0,4013,48170.458,107113832.637
9490,301721,3 AV/SHORE RD,40.612681,-74.035895,36047,Kings County,POINT (-74.035895 40.612681),35.0,4013,48170.458,107113832.637
9491,301722,3 AV/MARINE AV,40.614823,-74.03458499999999,36047,Kings County,POINT (-74.03458499999999 40.61482299999999),35.0,4013,48170.458,107113832.637
9492,301723,MARINE AV/4 AV,40.614019,-74.032866,36047,Kings County,POINT (-74.032866 40.61401899999998),35.0,4013,48170.458,107113832.637
9493,301724,4 AV/99 ST,40.613509,-74.03312,36047,Kings County,POINT (-74.03312 40.61350899999999),35.0,4013,48170.458,107113832.637
9494,301725,4 AV/100 ST,40.612590999999995,-74.033902,36047,Kings County,POINT (-74.033902 40.612591),35.0,4013,48170.458,107113832.637
9495,301726,SEAVIEW AV/E 108 ST,40.639112,-73.881742,36047,Kings County,POINT (-73.881742 40.63911199999998),31.0,4009,368930.937178,343640810.866
9496,301727,SEAVIEW AV/E 105 ST,40.637852,-73.8837,36047,Kings County,POINT (-73.8837 40.63785199999998),31.0,4009,368930.937178,343640810.866
9497,301728,SEAVIEW AV/E 102 ST,40.636410999999995,-73.88594,36047,Kings County,POINT (-73.88594000000001 40.63641099999997),31.0,4009,368930.937178,343640810.866
9498,301730,SEAVIEW AV/ROCKAWAY PY,40.634027,-73.889626,36047,Kings County,POINT (-73.88962600000001 40.634027),31.0,4009,368930.937178,343640810.866
9499,301731,SEAVIEW AV/E 95 ST,40.632647999999996,-73.8917,36047,Kings County,POINT (-73.8917 40.63264799999998),31.0,4009,368930.937178,343640810.866
9500,301732,SEAVIEW AV/E 93 ST,40.631710999999996,-73.89315699999999,36047,Kings County,POINT (-73.89315699999999 40.63171099999997),31.0,4009,368930.937178,343640810.866
9501,301733,SEAVIEW AV/REMSEN AV,40.630548,-73.89494499999999,36047,Kings County,POINT (-73.89494499999999 40.63054799999998),31.0,4009,368930.937178,343640810.866
9502,301734,REMSEN AV/AV N,40.632384,-73.897068,36047,Kings County,POINT (-73.897068 40.63238399999997),31.0,4009,368930.937178,343640810.866
9503,301735,REMSEN AV/AV M,40.633964,-73.89882800000001,36047,Kings County,POINT (-73.89882800000001 40.63396399999999),31.0,4009,368930.937178,343640810.866
9504,301736,REMSEN AV/AV L,40.635607,-73.900663,36047,Kings County,POINT (-73.90066299999999 40.63560699999997),31.0,4009,368930.937178,343640810.866
9505,301737,REMSEN AV/AV K,40.637162,-73.902393,36047,Kings County,POINT (-73.902393 40.63716199999998),31.0,4009,368930.937178,343640810.866
9506,301738,REMSEN AV/AV J,40.638878999999996,-73.90430400000001,36047,Kings County,POINT (-73.90430400000001 40.63887899999999),31.0,4009,368930.937178,343640810.866
9507,301739,REMSEN AV/FLATLANDS AV,40.640566,-73.906183,36047,Kings County,POINT (-73.906183 40.640566),31.0,4009,368930.937178,343640810.866
9508,301740,REMSEN AV/GLENWOOD RD,40.642066,-73.90786,36047,Kings County,POINT (-73.90786000000001 40.642066),31.0,4009,368930.937178,343640810.866
9509,301742,REMSEN AV/FOSTER AV,40.645196999999996,-73.911336,36047,Kings County,POINT (-73.91133600000001 40.645197),31.0,4009,368930.937178,343640810.866
9510,301743,REMSEN AV/AV D,40.646258,-73.912513,36047,Kings County,POINT (-73.912513 40.64625799999998),31.0,4009,368930.937178,343640810.866
9511,301744,REMSEN AV/DITMAS AV,40.648043,-73.914547,36047,Kings County,POINT (-73.914547 40.64804299999999),31.0,4009,368930.937178,343640810.866
9512,301745,REMSEN AV/AV B,40.649260999999996,-73.91615300000001,36047,Kings County,POINT (-73.91615300000001 40.64926099999996),32.0,4010,49993.7073847,85916208.8562
9513,301746,REMSEN AV/AV A,40.651406,-73.918291,36047,Kings County,POINT (-73.918291 40.65140599999998),32.0,4010,49993.7073847,85916208.8562
9514,301747,REMSEN AV/CHURCH AV,40.653114,-73.920191,36047,Kings County,POINT (-73.920191 40.65311399999997),32.0,4010,49993.7073847,85916208.8562
9515,301748,REMSEN AV/LINDEN BL,40.654137,-73.92144,36047,Kings County,POINT (-73.92144 40.65413699999998),32.0,4010,49993.7073847,85916208.8562
9516,301749,REMSEN AV/KINGS HY,40.655068,-73.922414,36047,Kings County,POINT (-73.92241400000002 40.65506799999999),32.0,4010,49993.7073847,85916208.8562
9517,301750,REMSEN AV/LENOX RD,40.656313,-73.923802,36047,Kings County,POINT (-73.92380199999999 40.65631299999999),32.0,4010,49993.7073847,85916208.8562
9518,301751,REMSEN AV/CLARKSON AV,40.657940999999994,-73.92554100000001,36047,Kings County,POINT (-73.92554100000001 40.65794099999998),32.0,4010,49993.7073847,85916208.8562
9519,301752,REMSEN AV/WINTHROP ST,40.65963,-73.927428,36047,Kings County,POINT (-73.92742800000001 40.65962999999999),33.0,4011,34953.4245338,47617950.8156
9520,301753,REMSEN AV/RUTLAND RD,40.66125,-73.929239,36047,Kings County,POINT (-73.929239 40.66124999999999),33.0,4011,34953.4245338,47617950.8156
9521,301754,EAST NEW YORK AV/UTICA AV,40.663184,-73.931881,36047,Kings County,POINT (-73.931881 40.66318399999999),33.0,4011,34953.4245338,47617950.8156
9522,301755,EAST NEW YORK AV/SCHENECTADY AV,40.66261,-73.934919,36047,Kings County,POINT (-73.93491899999999 40.66260999999999),33.0,4011,34953.4245338,47617950.8156
9523,301756,TROY AV/EAST NEW YORK AV,40.662805999999996,-73.937304,36047,Kings County,POINT (-73.937304 40.66280599999997),33.0,4011,34953.4245338,47617950.8156
9524,301757,TROY AV/EMPIRE BL,40.664096,-73.937058,36047,Kings County,POINT (-73.93705799999999 40.66409599999999),33.0,4011,34953.4245338,47617950.8156
9525,301758,TROY AV/MONTGOMERY ST,40.664936,-73.93698499999999,36047,Kings County,POINT (-73.93698499999999 40.66493599999998),33.0,4011,34953.4245338,47617950.8156
9526,301759,TROY AV/CARROLL ST,40.666672999999996,-73.93681099999999,36047,Kings County,POINT (-73.93681099999999 40.66667299999999),28.0,4006,42559.3069581,61860727.1531
9527,301760,TROY AV/EASTERN PY,40.668753,-73.93661800000001,36047,Kings County,POINT (-73.93661800000002 40.66875299999998),28.0,4006,42559.3069581,61860727.1531
9528,301776,REMSEN AV/E 51 ST,40.66194,-73.930306,36047,Kings County,POINT (-73.930306 40.66193999999997),33.0,4011,34953.4245338,47617950.8156
9529,301777,REMSEN AV/RUTLAND RD,40.660567,-73.928782,36047,Kings County,POINT (-73.928782 40.66056699999999),33.0,4011,34953.4245338,47617950.8156
9530,301778,REMSEN AV/E 54 ST,40.658899,-73.926928,36047,Kings County,POINT (-73.926928 40.65889899999998),32.0,4010,49993.7073847,85916208.8562
9531,301779,REMSEN AV/E 56 ST,40.657845,-73.925751,36047,Kings County,POINT (-73.92575100000001 40.65784499999999),32.0,4010,49993.7073847,85916208.8562
9532,301781,REMSEN AV/KINGS HY,40.654716,-73.922258,36047,Kings County,POINT (-73.922258 40.65471599999999),32.0,4010,49993.7073847,85916208.8562
9533,301783,REMSEN AV/CHURCH AV,40.652524,-73.919799,36047,Kings County,POINT (-73.919799 40.65252399999999),32.0,4010,49993.7073847,85916208.8562
9534,301786,REMSEN AV/DITMAS AV,40.648121,-73.914889,36047,Kings County,POINT (-73.914889 40.64812099999998),32.0,4010,49993.7073847,85916208.8562
9535,301788,REMSEN AV/FOSTER AV,40.644569,-73.91096999999999,36047,Kings County,POINT (-73.91096999999999 40.64456899999998),31.0,4009,368930.937178,343640810.866
9536,301789,REMSEN AV/FARRAGUT RD,40.642896,-73.909094,36047,Kings County,POINT (-73.909094 40.64289599999999),31.0,4009,368930.937178,343640810.866
9537,301790,REMSEN AV/GLENWOOD RD,40.641418,-73.907461,36047,Kings County,POINT (-73.907461 40.64141799999998),31.0,4009,368930.937178,343640810.866
9538,301791,REMSEN AV/FLATLANDS AV,40.639885,-73.905751,36047,Kings County,POINT (-73.905751 40.63988499999999),31.0,4009,368930.937178,343640810.866
